creativeID,adID,camgaignID,advertiserID,appID,appPlatform
22166,4814,4650,494,382,1
13852,13863,4276,311,12,2
16948,8538,3506,199,379,1
43477,5202,3124,329,282,2
27120,17227,2055,194,374,1
10682,9687,3355,251,93,2
1105,1727,582,21,327,2
29273,28067,4289,175,401,1
48141,22661,3546,620,236,2
31758,28140,2623,99,108,2
34015,27530,3783,305,305,2
26401,29806,4085,40,133,2
41191,12766,1097,380,473,1
19688,24659,6667,99,108,2
21424,23870,3199,35,35,2
45739,13650,6174,128,460,1
44183,7089,999,365,403,1
48154,15963,5835,244,411,1
1366,235,693,26,123,2
33298,27935,2188,188,279,2
21712,7172,6866,200,259,2
16420,23680,1684,578,154,2
46526,22455,4247,57,337,2
15126,8193,4028,119,99,2
31311,29069,2712,152,128,2
25156,28246,4174,294,388,1
24896,8656,2153,331,15,2
33063,28450,1120,569,79,2
25113,30735,4442,422,126,2
7144,18369,3569,570,457,1
16227,22233,4712,103,36,2
16282,29856,1598,151,357,1
26097,10946,6846,477,382,1
41146,16656,4843,184,10,2
46764,29459,4788,357,119,2
23348,4657,4669,147,386,1
21864,16006,4669,147,386,1
42056,14729,2724,104,388,1
18359,7273,2076,279,12,2
47157,29726,1835,337,379,1
28287,23258,1489,520,17,2
9781,19000,2081,637,403,1
22116,28496,4147,640,395,1
38927,16287,2081,637,403,1
42420,14904,6128,582,236,2
5518,3558,205,54,389,1
11433,28274,6244,200,259,2
26319,24112,6127,86,266,2
24854,17849,776,131,374,1
36104,27101,3372,606,378,1
10344,19525,4242,152,128,2
1155,1202,201,89,420,1
50401,24669,2355,479,464,1
2817,3219,133,2,198,2
28824,12399,1239,194,374,1
24367,25782,3876,77,291,2
30503,22900,6264,61,378,1
49020,31046,1514,622,433,1
6598,28740,1273,57,397,1
48816,29575,6174,128,460,1
4761,1206,708,20,328,2
1747,1790,73,54,389,1
51303,22097,5060,57,397,1
26869,21873,6073,445,149,2
29058,20104,2595,576,464,1
48319,28440,6784,640,395,1
13142,29918,4721,479,464,1
23953,6815,92,57,397,1
25828,21954,4228,244,412,1
20266,4542,5680,582,236,2
46791,5341,6202,588,9,2
42310,6766,3670,622,433,1
41536,24407,1615,349,453,1
34525,18793,5835,244,411,1
9825,29001,3876,77,291,2
38203,24097,5937,324,7,2
40984,27047,6785,104,386,1
45460,13966,5965,479,423,1
16425,23584,3783,305,305,2
41448,16997,3783,305,305,2
27874,11020,4706,442,240,2
48022,11189,3242,99,108,2
27660,24001,6907,339,368,1
50285,16435,2911,641,212,2
22076,11483,3585,114,438,1
39135,19411,4823,99,108,2
5039,1476,112,54,389,1
23463,15448,2092,61,386,1
40225,20661,2723,382,60,2
4592,1711,139,10,434,1
2362,396,139,10,434,1
42589,23100,6726,321,178,2
14054,27076,1707,633,252,2
246,3013,139,10,434,1
11172,15384,1770,349,453,1
18850,22472,908,636,7,2
47519,27663,3956,570,457,1
19916,24003,4669,147,386,1
33140,6441,3277,576,464,1
5046,535,625,57,421,1
38471,18668,3585,114,438,1
44871,4056,6127,86,266,2
31535,17996,5060,57,397,1
20158,30298,6667,99,108,2
36551,6069,4619,93,4,2
29810,6091,5763,259,303,2
17637,4282,4197,251,93,2
3795,772,345,9,116,2
14722,10489,4662,302,305,2
3649,2377,613,20,328,2
45375,19628,1714,279,12,2
41026,21064,2455,541,19,2
29767,4258,1633,365,403,1
27842,29079,3525,476,42,2
14088,10840,5873,337,379,1
22751,18843,4441,392,438,1
3041,2283,425,40,123,2
1989,1560,112,54,389,1
44452,28640,4011,576,423,1
28546,20967,3061,582,253,2
34851,19080,2637,57,240,2
26789,28879,6672,290,34,2
29037,5481,5873,337,379,1
12679,21502,2503,57,397,1
26716,10525,5594,261,326,2
47783,21809,2397,200,259,2
35206,15132,4857,128,460,1
35840,23153,5875,349,453,1
29934,6557,4775,373,457,1
19570,28442,2767,637,403,1
45805,14255,6903,165,236,2
25651,9902,1874,328,372,1
17085,15205,6105,315,433,1
49429,18630,5060,57,397,1
5049,555,139,10,434,1
24434,28671,5677,290,34,2
43155,23110,2560,604,1,2
45797,25707,897,85,285,2
51587,6476,1239,194,374,1
20589,26428,3753,570,457,1
110,3467,13,57,421,1
1396,2075,471,26,123,2
26247,13542,1092,405,10,2
22555,10198,1813,195,144,2
47001,30111,994,237,114,2
3363,295,693,26,123,2
36345,17647,1564,246,193,2
2871,2691,139,10,434,1
11095,9276,1810,255,433,1
40113,10033,1239,194,374,1
43334,24870,2789,250,332,2
3856,3316,345,9,116,2
27137,18977,1746,349,453,1
11996,17750,1621,359,2,2
51021,25610,4366,134,408,1
51458,8937,4228,244,412,1
35016,21407,4533,546,270,2
50433,25796,1112,620,236,2
32270,6012,6136,29,165,2
46023,4903,2793,619,433,1
39164,19522,1636,158,374,1
11789,18008,1585,108,39,2
17802,23367,4712,103,36,2
32402,6356,5276,152,128,2
47017,8389,3277,576,464,1
24291,29899,4775,373,457,1
38679,13592,2129,624,236,2
42275,28356,6388,583,405,1
13951,20278,5280,541,19,2
50575,20992,4117,44,423,1
35069,16436,5644,61,378,1
43594,21139,2082,622,433,1
29584,4278,3506,199,379,1
49853,27002,3279,381,3,2
39314,23909,896,111,44,2
10899,29931,1775,600,31,2
43175,16045,3265,126,213,2
24362,21984,3346,103,369,1
580,1660,58,57,421,1
18852,28648,6339,249,10,2
10967,9909,5835,244,411,1
29444,16176,6880,251,93,2
37727,25321,6128,582,236,2
50368,9184,5835,244,411,1
25805,31256,4249,327,381,1
48654,7998,473,57,397,1
7051,7217,1060,373,457,1
36893,6744,4706,442,240,2
20390,28684,6099,40,133,2
4310,2391,647,56,123,2
13438,31085,1619,150,320,2
5171,1465,284,59,127,2
42101,23264,3430,498,141,2
47150,9308,6244,200,259,2
25946,26601,2014,251,93,2
43809,19106,828,392,438,1
11383,15864,2595,576,464,1
26327,5065,1615,349,453,1
24996,27229,4594,244,454,1
35955,14015,1805,255,433,1
8691,22651,2411,411,453,1
43129,13560,5802,29,165,2
14628,24103,5951,517,51,2
6986,18048,5835,244,411,1
50489,14475,4673,291,433,1
24443,19251,4648,251,93,2
37092,26041,3956,570,457,1
30699,4728,3678,152,128,2
42763,18089,2067,165,236,2
49998,20244,1173,398,94,2
51211,29797,5835,244,411,1
21963,13762,4881,134,408,1
21005,25387,5756,66,330,2
29482,19492,5467,330,7,2
50118,16293,758,287,322,2
31898,10153,4823,99,108,2
4035,3485,176,29,218,2
27933,4550,5835,244,411,1
15183,15191,4177,236,228,2
47940,28702,3506,199,379,1
47402,7618,5835,244,411,1
18051,7733,6939,624,467,1
47567,17935,4132,321,178,2
41852,9286,5630,582,236,2
29757,25109,3934,124,381,1
31123,29137,1846,160,386,1
48196,25523,1341,86,266,2
34142,18114,4671,29,165,2
11053,27543,4823,99,108,2
743,1589,647,56,123,2
15129,31396,5903,392,438,1
46739,28630,5489,439,357,1
29030,27310,4594,244,454,1
46301,30058,5835,244,411,1
49164,13324,2014,251,93,2
51572,11408,5835,244,411,1
4338,1117,73,54,389,1
49225,4319,2453,257,245,2
27208,20411,3277,576,464,1
26979,16666,2355,479,464,1
5064,3345,73,54,389,1
10349,6931,2611,501,142,2
41103,12990,1064,628,7,2
40341,23416,5685,331,15,2
38290,29041,1799,481,61,2
40930,4481,6568,104,388,1
44678,8778,5835,244,411,1
31013,21503,5835,244,411,1
42098,26873,1865,263,46,2
3582,3598,693,26,123,2
51205,25567,4889,375,357,1
48393,5274,1636,158,374,1
39521,4126,4648,251,93,2
33942,27833,2392,61,378,1
15718,17648,1865,263,46,2
44475,24268,5965,479,423,1
23902,14439,3368,31,237,2
23823,20831,5773,257,243,2
49456,4107,1029,257,245,2
35958,17581,847,114,438,1
14247,22101,4867,152,128,2
33259,21741,3062,88,133,2
29792,17310,2397,200,259,2
30804,13049,783,299,452,1
2771,3397,654,54,389,1
42331,12499,3919,479,423,1
27719,16905,847,114,438,1
46847,21329,5632,636,7,2
50331,17702,3996,609,149,2
48344,20503,4980,520,17,2
29714,21076,4533,546,270,2
812,74,139,10,434,1
27153,26723,4533,546,270,2
39867,23540,3355,251,93,2
46148,18595,1141,622,433,1
47860,17241,4124,307,15,2
3118,607,139,10,434,1
42280,21425,4548,487,357,1
1530,3484,217,44,421,1
48694,28961,3677,324,7,2
38732,6197,5692,108,39,2
44139,16271,5692,108,39,2
38754,11319,2370,244,454,1
8518,11642,4183,576,397,1
33318,21090,2370,244,454,1
6771,14043,1847,479,427,1
49743,13793,5873,337,379,1
18548,18164,6329,130,174,2
37169,22996,6897,175,401,1
34816,17673,3981,184,10,2
35660,22093,5835,244,411,1
36483,29860,4533,546,270,2
10717,4444,2159,175,401,1
30546,19752,3277,576,464,1
50523,20525,1835,337,379,1
51105,21696,5081,184,10,2
18095,27292,5835,244,411,1
37082,18711,4933,546,270,2
7699,20599,942,554,403,1
47552,25016,1311,491,26,2
21991,6739,1440,380,473,1
51144,21154,3277,576,464,1
14749,9406,4574,61,388,1
8341,23557,5873,337,379,1
25092,26001,1654,570,457,1
40037,5615,1045,424,395,1
47876,7438,6619,629,347,2
50379,17388,4343,306,352,2
36290,14296,5692,108,39,2
10577,4695,2370,244,454,1
47284,24731,4019,173,372,1
5872,3428,456,73,278,2
51118,23628,5399,349,453,1
11971,25597,2370,244,454,1
38081,28292,2370,244,454,1
47057,22628,2448,327,157,2
46722,10871,2370,244,454,1
42035,31460,4228,244,412,1
6494,848,512,57,421,1
39494,17586,1585,108,39,2
36782,5308,958,576,397,1
25204,9858,4867,152,128,2
37750,19725,5333,189,440,1
5570,1817,246,65,278,2
25990,6641,2515,373,457,1
42096,14138,2503,57,397,1
13409,17564,3123,376,18,2
9128,28982,6667,99,108,2
40877,13132,2370,244,454,1
48969,5429,5025,416,380,1
8556,18478,2370,244,454,1
15033,14490,4721,479,464,1
40907,28444,3482,285,277,2
14442,5195,2370,244,454,1
17865,11223,6584,471,159,2
9823,19482,4754,100,110,2
39512,25011,6375,290,34,2
31748,25943,4440,593,386,1
41065,17880,2370,244,454,1
48053,17244,2370,244,454,1
10635,20736,2370,244,454,1
26546,16242,5804,231,382,1
7394,26069,3860,539,297,2
34536,13571,2120,255,433,1
37371,8149,3650,415,215,2
21929,11811,4662,302,305,2
50110,19671,2515,373,457,1
6180,1506,323,76,278,2
51113,25859,1281,44,342,2
40074,28610,2370,244,454,1
49398,29952,4702,385,440,1
45802,28305,6474,532,378,1
44912,16318,1553,494,382,1
42971,29642,2765,631,374,1
19003,12643,2973,578,390,1
45145,17696,5973,324,7,2
41019,18155,1912,231,382,1
30167,28284,2370,244,454,1
27696,5853,844,263,46,2
40697,24583,4788,357,119,2
19121,22177,5060,57,397,1
45304,20694,959,366,378,1
17072,8208,3482,285,277,2
27284,11478,3411,501,142,2
51576,13694,2764,285,277,2
18376,25499,4964,415,215,2
31428,18476,5735,355,378,1
48367,28306,1835,337,379,1
45181,22794,5384,479,464,1
3668,500,7,20,336,2
43128,11525,2370,244,454,1
38179,12796,5835,244,411,1
2215,1707,36,32,286,2
44770,25509,1518,318,438,1
35445,13861,2311,356,431,1
27501,21945,2370,244,454,1
32327,30904,6329,130,174,2
40156,23895,2370,244,454,1
9093,14536,4944,175,401,1
24805,10734,4228,244,412,1
16005,15728,1835,337,379,1
27723,4925,6293,152,128,2
5535,2464,26,15,383,1
21560,21972,2370,244,454,1
47440,22425,92,57,397,1
3560,908,513,44,421,1
3312,1503,650,48,336,2
24821,13680,2370,244,454,1
47160,26983,3113,327,157,2
31912,22049,4671,29,165,2
22332,18575,5835,244,411,1
41562,7752,838,279,12,2
31521,18494,5406,265,174,2
9322,28297,1654,570,457,1
20296,29131,1387,265,174,2
17036,25381,6112,576,397,1
40554,26028,2370,244,454,1
32486,25435,2370,244,454,1
47898,30080,4704,349,453,1
25555,19389,6054,576,423,1
32170,26469,6421,406,101,2
5811,1481,139,10,434,1
18056,26589,6119,44,423,1
43630,16298,2220,501,142,2
40334,30550,4390,588,9,2
3516,1706,139,10,434,1
39382,10776,1654,570,457,1
41756,9224,4183,576,397,1
30273,11015,4228,244,412,1
43186,30150,6167,627,121,2
4083,2481,170,89,420,1
43794,10882,2370,244,454,1
40258,16822,4754,100,110,2
13377,26178,5835,244,411,1
46469,24025,3969,349,453,1
47180,23790,2448,327,157,2
3240,3117,466,76,278,2
21395,17181,2370,244,454,1
11342,4078,4228,244,412,1
14357,14638,1568,415,215,2
39175,10429,4710,539,297,2
33981,16364,6766,355,378,1
45206,26008,5800,576,423,1
15766,12941,6136,29,165,2
50392,25710,4247,57,337,2
22501,22312,1258,574,463,1
15844,16675,3465,433,404,1
51703,8596,2370,244,454,1
48199,21529,5821,77,277,2
24972,29279,4933,546,270,2
30427,4941,2370,244,454,1
37809,20871,2764,285,277,2
34986,8437,6003,328,372,1
35190,22611,2218,158,374,1
9069,26604,1654,570,457,1
26564,11527,2370,244,454,1
18200,21247,1835,337,379,1
35712,21045,4228,244,412,1
30399,23501,3969,349,453,1
50653,29852,4788,357,119,2
9882,8158,2370,244,454,1
19638,30959,2370,244,454,1
46546,16033,6495,67,378,1
43198,8699,2370,244,454,1
40337,25308,1384,600,31,2
28266,25078,2355,479,464,1
44873,10022,3277,576,464,1
2097,530,558,69,428,1
2861,2886,112,54,389,1
1953,1507,139,10,434,1
4242,1722,139,10,434,1
2035,730,323,76,278,2
42476,20231,3860,539,297,2
36271,27779,2370,244,454,1
9995,17904,1120,569,79,2
14404,13546,4209,61,388,1
26272,25440,4636,576,342,2
18103,13118,6388,583,405,1
49926,27571,5270,77,277,2
43916,10711,6667,99,108,2
43032,20485,2370,244,454,1
33327,12691,5695,349,453,1
33797,7348,4636,576,342,2
17748,11391,2513,88,133,2
19294,19375,2370,244,454,1
45839,12926,968,279,12,2
17376,24206,6494,588,9,2
30980,24999,2370,244,454,1
2887,278,169,52,356,1
36967,23821,2370,244,454,1
39826,7457,1183,272,404,1
50417,22500,2028,576,342,2
34339,23635,6667,99,108,2
36476,14987,4309,453,382,1
598,343,139,10,434,1
9404,29630,2057,21,324,2
2171,2348,654,54,389,1
37489,8541,1615,349,453,1
23143,7251,6494,588,9,2
43488,5803,6494,588,9,2
34096,12084,2370,244,454,1
10560,5094,1568,415,215,2
24365,22104,5835,244,411,1
35851,8749,2388,479,337,2
634,1576,139,10,434,1
41282,25012,6038,158,374,1
4192,2898,275,73,278,2
23353,17897,2370,244,454,1
31210,19387,1303,615,120,2
27127,23952,1931,137,182,2
24974,13696,3435,165,478,1
44540,25492,4814,119,99,2
25237,24081,1568,415,215,2
36456,14169,5948,17,176,2
6503,906,303,29,286,2
32819,13339,6202,588,9,2
42325,23517,2370,244,454,1
13481,3995,5835,244,411,1
15722,26512,5835,244,411,1
48902,8324,5835,244,411,1
30217,7788,1770,349,453,1
9118,27618,2120,255,433,1
41961,26057,4354,299,452,1
42236,16144,2370,244,454,1
40983,12716,2370,244,454,1
38664,11217,958,576,397,1
37894,6492,4933,546,270,2
31261,17313,1654,570,457,1
44580,29144,5835,244,411,1
239,2661,58,57,421,1
9943,14699,2370,244,454,1
4746,1333,112,54,389,1
29422,25586,6388,583,405,1
43787,5841,1615,349,453,1
37171,12294,2284,67,378,1
15445,19419,4390,588,9,2
21014,6993,3919,479,423,1
41062,20378,6136,29,165,2
1303,949,89,29,286,2
40649,22643,6347,341,236,2
31409,13224,6054,576,423,1
45758,19633,3634,123,57,2
46649,24481,3308,261,326,2
38031,23304,5835,244,411,1
11504,17742,6112,576,397,1
3135,460,654,54,389,1
28981,29121,3971,487,357,1
36402,29013,5013,244,446,1
36945,17415,5835,244,411,1
49168,30605,4914,613,3,2
42157,10402,3315,249,10,2
20211,29569,6136,29,165,2
21804,15282,6494,588,9,2
41087,10176,6403,279,12,2
27979,25847,4960,570,457,1
9317,27767,2698,362,265,2
22562,24149,5835,244,411,1
7050,25731,2719,321,142,2
3177,2863,517,69,428,1
43506,6882,2105,405,10,2
28264,30263,2923,41,330,2
34335,17949,5339,642,357,1
49742,28101,5731,4,438,1
5251,981,580,16,195,2
36492,19980,2595,576,464,1
15356,23414,1219,152,128,2
6186,3309,139,10,434,1
20554,8849,4228,244,412,1
48942,5121,1120,569,79,2
680,3088,139,10,434,1
404,3228,131,54,389,1
16534,17422,5013,244,446,1
2103,2032,139,10,434,1
3125,2344,455,32,286,2
28408,19041,5060,57,397,1
37355,4307,5763,259,303,2
15541,24695,5762,134,408,1
32279,17840,2468,590,162,2
39517,25687,4012,613,3,2
44495,28316,6371,373,457,1
33546,23906,6545,32,165,2
43519,28645,5903,392,438,1
35335,14708,1613,479,427,1
37390,11115,4285,501,142,2
43469,10471,5437,464,204,2
39169,8912,5835,244,411,1
3102,66,391,54,389,1
33660,14476,5013,244,446,1
50475,26122,4228,244,412,1
12196,10238,5835,244,411,1
41802,26742,3752,501,178,2
32581,16434,4390,588,9,2
29253,7318,1746,349,453,1
5649,616,58,57,421,1
3269,1773,394,23,105,2
21925,24422,2073,21,324,2
26905,19144,5802,29,165,2
15066,25544,2647,77,263,2
50408,19918,3394,235,440,1
1628,3058,139,10,434,1
26469,9841,5948,17,176,2
35693,29505,4460,479,423,1
47754,25421,5835,244,411,1
33152,18088,833,576,464,1
14489,6433,5873,337,379,1
16864,4068,5835,244,411,1
6319,3522,92,57,421,1
9245,30315,5800,576,423,1
46644,11201,4960,570,457,1
20707,17293,1521,234,433,1
22623,8482,3572,7,274,2
48459,14262,4390,588,9,2
38987,21151,5695,349,453,1
30501,20113,5966,475,458,1
29133,13498,3758,231,382,1
35167,20355,5060,57,397,1
49544,19314,4105,439,32,2
18868,13865,6146,624,471,1
32407,17059,3277,576,464,1
49067,25786,6667,99,108,2
17728,15847,3242,99,108,2
29625,28850,4757,576,337,2
22758,13730,4338,624,477,1
39806,31019,4483,98,102,2
9482,27922,4224,172,449,1
44388,30846,5936,365,403,1
32763,28318,5885,624,471,1
15254,8619,6264,61,378,1
21858,3618,6930,582,471,1
37133,16101,4879,152,128,2
30062,4624,2021,329,282,2
50725,5092,3242,99,108,2
48659,13869,4224,172,449,1
46757,16695,5873,337,379,1
279,1509,417,2,319,2
8312,27522,2212,582,477,1
43248,5234,6930,582,471,1
2060,1314,205,54,389,1
17058,12727,779,320,324,2
35295,28046,2212,582,477,1
22733,24271,6667,99,108,2
49172,22453,1617,242,110,2
19222,13495,6930,582,471,1
40237,19169,823,576,423,1
27667,6234,6667,99,108,2
34143,15499,2503,57,397,1
39801,9099,2595,576,464,1
46270,19399,6930,582,471,1
30274,15643,3498,620,474,1
33932,27412,5292,95,22,2
47377,15034,2411,411,453,1
18608,21861,5855,21,324,2
21717,5192,2674,582,471,1
11772,14752,4902,143,395,1
1448,3529,310,36,123,2
35573,8647,823,576,423,1
14780,7365,13,57,397,1
36694,18157,2948,582,477,1
50188,12818,6866,200,259,2
27361,31027,1545,242,110,2
22235,11604,5817,392,438,1
14337,12320,3277,576,464,1
4925,2605,615,26,123,2
5385,1432,625,57,421,1
45217,16267,6852,306,352,2
44969,19885,2948,582,477,1
39883,6179,2021,329,282,2
4913,1697,58,57,421,1
46514,4263,5116,303,236,2
14787,24769,1379,282,158,2
34725,11966,2948,582,477,1
40699,12508,3130,306,352,2
43420,14538,2948,582,477,1
49779,20449,6146,624,471,1
32863,30508,6112,576,397,1
41678,27063,1372,494,382,1
8917,20899,5885,624,471,1
28397,20016,947,260,228,2
36709,17729,6837,122,449,1
2968,3241,56,26,123,2
43609,8034,6174,128,460,1
14937,6867,5979,501,142,2
42428,26085,6346,645,151,2
47369,21469,4011,576,423,1
12221,26189,6384,378,91,2
493,576,310,36,123,2
44361,20120,6146,624,471,1
23934,6668,5885,624,471,1
11634,6250,3866,568,155,2
25961,9458,4338,624,477,1
45216,15663,2503,57,397,1
43043,15634,5198,618,53,2
33703,20735,1786,183,230,2
25465,26660,1791,262,377,1
33459,23715,6762,279,12,2
14970,14447,5835,244,411,1
40471,14747,722,392,438,1
32523,4271,5044,279,12,2
8266,19318,1639,197,305,2
14375,8646,5049,650,29,2
26088,6025,4228,244,412,1
42955,10121,5637,343,433,1
29189,25575,5205,231,382,1
22074,20365,4879,152,128,2
15816,10298,1412,469,478,1
4987,1959,436,40,123,2
34868,15134,4867,152,128,2
9883,14405,4338,624,477,1
29589,23272,1931,137,182,2
4357,2293,232,36,123,2
47434,26612,739,578,390,1
38061,4970,2973,578,390,1
49735,28923,6428,350,477,1
15795,17478,1298,624,477,1
17654,29485,5835,244,411,1
46223,21220,5181,261,302,2
38652,19131,4338,624,477,1
42808,16876,6112,576,397,1
49899,25686,4338,624,477,1
16142,25816,4228,244,412,1
24220,10268,919,586,365,1
15707,29530,2637,57,337,2
13471,24749,6025,552,104,2
42371,4683,1091,327,157,2
21268,12097,1094,287,322,2
44860,9138,2212,582,477,1
2601,637,2,36,123,2
34589,23742,4028,119,99,2
36646,14598,2584,279,12,2
24462,17999,4338,624,477,1
38627,7996,6403,279,12,2
27251,19098,2973,578,390,1
9529,29187,3277,576,464,1
18280,5387,1636,158,374,1
6297,143,654,54,389,1
7139,5683,993,68,310,2
28280,25872,4364,219,325,2
29245,17039,4702,385,440,1
8083,19589,6350,376,18,2
22425,23524,2584,279,12,2
10489,17155,4338,624,477,1
33709,29261,4534,279,12,2
46039,13038,6112,576,397,1
26908,20900,4827,469,478,1
40487,26725,1925,231,382,1
47318,21492,1386,42,257,2
16110,16693,6656,231,382,1
26452,6764,4644,262,377,1
16661,16288,4228,244,412,1
45750,21264,2706,657,69,2
40883,12956,4669,147,386,1
46995,20457,6054,576,423,1
33249,8651,5399,349,453,1
30143,5142,2674,582,471,1
507,813,569,54,389,1
1912,1027,686,40,123,2
35698,16145,4648,251,93,2
39860,22328,1639,197,305,2
7375,28232,3840,69,139,2
50728,4350,6884,392,438,1
35434,19212,6667,99,108,2
36842,18982,2212,582,477,1
24881,29709,896,111,44,2
30836,24522,3585,114,438,1
33793,18313,5817,392,438,1
8463,25554,6146,624,471,1
17899,7411,1912,231,382,1
19083,11532,6428,350,477,1
6430,2991,615,26,123,2
19420,28876,2728,250,332,2
35273,17969,2181,257,245,2
14827,29971,5835,244,411,1
10170,17808,5963,439,32,2
39029,24957,5116,303,236,2
39789,8340,1848,21,324,2
44344,26899,1948,31,237,2
29501,7401,4594,244,454,1
31087,26048,1684,578,154,2
47625,23651,1553,494,382,1
14106,13859,5804,231,382,1
33735,25451,5835,244,411,1
2713,3170,56,26,123,2
21464,30170,2519,574,463,1
38650,4267,6494,588,9,2
38904,14286,5192,178,114,2
22035,22521,3919,479,423,1
14673,31403,1639,197,305,2
38319,12548,3277,576,464,1
34733,28159,837,134,408,1
5670,477,56,26,123,2
19654,15072,4301,582,474,1
20077,10763,3277,576,464,1
5254,427,413,44,421,1
14622,27716,3277,576,464,1
45463,29350,5294,327,381,1
28268,27998,5294,327,381,1
1517,3226,650,48,336,2
32484,20041,2723,382,60,2
43358,10733,4482,381,3,2
20528,30300,4301,582,474,1
45759,17572,5762,134,408,1
31494,5468,5302,382,60,2
28495,8749,2388,479,337,2
42,1371,647,56,123,2
46252,26034,2674,582,471,1
10367,19487,5517,546,270,2
324,1112,131,54,389,1
26732,14025,5427,69,139,2
42312,8255,2706,657,69,2
6378,2335,654,54,389,1
20647,3968,4430,453,382,1
1278,3476,56,26,123,2
1544,243,112,54,389,1
44958,14994,5977,134,408,1
7025,12353,797,67,378,1
5144,2433,413,44,421,1
25119,30055,6202,588,9,2
23566,19266,4101,578,154,2
5446,2735,625,57,421,1
3309,1426,413,44,421,1
31733,17680,6892,479,337,2
90,2457,569,54,389,1
42016,26174,4247,57,337,2
48728,4401,4662,302,305,2
5457,1248,139,10,434,1
1349,1211,139,10,434,1
40493,26618,5702,89,209,2
12258,20713,2212,582,477,1
2639,403,112,54,389,1
1958,3252,73,54,389,1
48432,26177,1639,197,305,2
5768,305,56,26,123,2
32652,28247,5938,483,251,2
41665,9567,5534,576,342,2
7211,9864,4533,546,270,2
32590,10922,2370,244,454,1
12974,3669,1279,546,270,2
29668,24868,3913,279,12,2
36529,12158,2373,525,321,2
3639,304,512,57,421,1
29490,17038,6222,383,359,1
28783,11242,5470,439,357,1
46864,10791,6327,71,427,1
37374,27230,6112,576,397,1
30298,15715,1363,300,415,1
12747,11372,5534,576,342,2
48525,10189,3833,41,443,1
13674,18256,1847,479,427,1
38785,26559,3276,244,446,1
41206,4641,6229,607,395,1
9727,10997,1847,479,427,1
43515,5767,2399,160,378,1
47733,6733,2433,153,374,1
19931,23775,1834,565,375,1
47321,18362,834,284,64,2
38818,25444,2583,599,388,1
38980,10081,6662,453,382,1
20870,19120,734,554,403,1
43858,19676,3919,479,423,1
10751,28759,1835,337,379,1
17922,12515,6654,143,395,1
2659,514,513,44,421,1
28611,26329,1613,479,427,1
9344,12265,854,102,359,1
43120,25959,4594,244,454,1
531,889,297,90,442,1
29884,20170,6294,88,255,2
16907,17083,3555,44,423,1
33265,9616,4011,576,423,1
43536,24956,5873,337,379,1
45819,6652,5060,57,397,1
36615,20675,4315,505,382,1
6957,28112,4183,576,397,1
14583,24858,3016,286,395,1
49741,29042,756,377,372,1
40052,10476,2224,286,395,1
23771,19028,6250,433,404,1
249,1794,308,80,14,2
32675,21412,1005,153,374,1
26535,5284,4838,19,330,2
35975,18429,5060,57,397,1
20389,28124,4160,437,317,2
34664,4773,2086,77,261,2
10648,7146,3575,549,317,2
27487,27464,2503,57,397,1
12495,28180,2004,135,3,2
7774,8845,5545,383,359,1
46876,5404,3276,244,446,1
44841,6050,2351,437,317,2
34888,12096,5331,276,287,2
36888,4405,2694,153,374,1
19240,29827,2351,437,317,2
48095,25568,4533,546,270,2
25059,27280,5545,383,359,1
19165,27559,2659,160,378,1
6469,939,143,35,356,1
35832,14793,5471,272,101,2
36603,24666,5329,368,378,1
16373,7979,1363,300,415,1
31499,4888,2627,367,395,1
6383,1109,501,30,360,1
37920,12148,4545,286,395,1
49697,22612,1362,82,202,2
38968,4531,854,102,359,1
7207,4580,1005,153,374,1
19516,22221,6104,153,374,1
13590,11712,5479,227,378,1
15013,19108,958,576,397,1
33307,31337,3387,401,90,2
21531,30466,2994,328,372,1
31492,5477,5711,108,39,2
11411,21344,1666,147,386,1
34553,14399,6490,135,3,2
23863,21397,2370,244,454,1
49038,4783,2399,160,378,1
45980,18249,6184,476,42,2
35174,29191,4963,629,347,2
10887,26548,2043,504,228,2
30130,12514,2694,153,374,1
14563,15901,6112,576,397,1
46928,27726,1279,546,270,2
43579,26673,737,360,329,2
23729,27185,1770,349,453,1
49150,14842,2637,57,337,2
3990,3474,33,71,421,1
45481,4390,4362,217,437,1
40271,11251,3165,383,359,1
7982,18886,6186,286,395,1
32629,8491,2937,286,395,1
16819,8560,2627,367,395,1
41384,23552,2433,153,374,1
39079,28552,6136,29,165,2
48055,26940,3240,145,433,1
4878,3544,691,71,421,1
41798,20813,3502,71,464,1
47687,5581,6669,286,395,1
22970,13660,4594,244,454,1
22188,19339,4594,244,454,1
13016,16904,2935,276,287,2
37490,4032,4941,77,277,2
20100,26747,5141,44,337,2
51450,8100,6155,641,329,2
41473,15068,5802,29,165,2
35863,3831,92,57,397,1
24573,7746,5948,17,176,2
36528,14223,896,111,44,2
34121,22239,3078,377,372,1
30733,13676,1363,300,415,1
21477,29540,6085,169,9,2
31475,5190,2370,244,454,1
48346,5994,1005,153,374,1
39454,20423,5977,134,408,1
30159,28189,6494,588,9,2
46670,23001,5948,17,176,2
31050,23704,3622,250,340,2
29631,22445,2388,479,337,2
45443,25239,3919,479,423,1
35238,21541,2916,640,395,1
22579,4809,4297,453,382,1
50410,10495,5864,532,378,1
42599,16109,3276,244,446,1
47908,12256,1515,479,342,2
37519,31289,6475,554,403,1
42083,19802,2530,89,209,2
47348,7137,2694,153,374,1
